ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60623,11,03/08/2020,03/14/2020,,,,,4,6,5,7,0.0,0.0,0,0,0.0,0.0,85979,60623-11,POINT (-87.717446 41.850321)
60629,16,04/12/2020,04/18/2020,255,567,228,506.9,531,1322,475,1181.9,0.4,0.4,4,17,3.6,15.2,111850,60629-16,POINT (-87.711565 41.777061)
60620,12,03/15/2020,03/21/2020,31,36,46,52.9,94,103,138,151.3,0.2,0.2,2,2,2.9,2.9,68096,60620-12,POINT (-87.651656 41.740873)
60621,11,03/08/2020,03/14/2020,,,,,3,3,10,10.3,0.0,0.0,0,0,0.0,0.0,29042,60621-11,POINT (-87.638812 41.776931)
60622,12,03/15/2020,03/21/2020,22,28,42,53,92,101,174,191.3,0.2,0.2,0,0,0.0,0.0,52793,60622-12,POINT (-87.681818 41.902762)
60632,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,91039,60632-10,POINT (-87.711251 41.810038)
60632,15,04/05/2020,04/11/2020,114,204,125,224.1,281,614,309,674.4,0.4,0.3,6,8,6.6,8.8,91039,60632-15,POINT (-87.711251 41.810038)
60637,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,47454,60637-10,POINT (-87.604053 41.780991)
60639,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,90517,60639-10,POINT (-87.75531 41.920609)
60651,13,03/22/2020,03/28/2020,66,81,104,128.1,142,213,225,336.9,0.4,0.3,0,0,0.0,0.0,63218,60651-13,POINT (-87.741017 41.901964)
60666,21,05/17/2020,05/23/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-21,POINT (-87.896371 41.979511)
60656,52,12/20/2020,12/26/2020,79,2062,286,7476.7,627,18582,2274,67377.4,0.1,0.1,2,34,7.3,123.3,27579,60656-52,POINT (-87.817934 41.974566)
60622,22,05/24/2020,05/30/2020,28,614,53,1163,453,3280,858,6212.9,0.1,0.2,2,49,3.8,92.8,52793,60622-22,POINT (-87.681818 41.902762)
60606,14,03/29/2020,04/04/2020,1,5,32,161.2,15,55,484,1773.6,0.3,0.2,0,0,0.0,0.0,3101,60606-14,POINT (-87.63676 41.882634)
60614,18,04/26/2020,05/02/2020,96,368,135,516.1,471,1653,660,2318.1,0.1,0.2,6,38,8.4,53.3,71308,60614-18,POINT (-87.652064 41.922605)
60646,14,03/29/2020,04/04/2020,16,42,57,150.1,130,295,464,1054.1,0.1,0.1,0,2,0.0,7.1,27987,60646-14,POINT (-87.761826 41.993931)
60657,46,11/08/2020,11/14/2020,360,2273,514,3244.7,3746,47291,5348,67508.4,0.1,0.0,1,33,1.4,47.1,70052,60657-46,POINT (-87.658216 41.939715)
60657,47,11/15/2020,11/21/2020,272,2545,388,3633,4618,51909,6592,74100.7,0.1,0.1,0,33,0.0,47.1,70052,60657-47,POINT (-87.658216 41.939715)
60657,48,11/22/2020,11/28/2020,161,2706,230,3862.8,3024,54933,4317,78417.5,0.1,0.1,2,35,2.9,50.0,70052,60657-48,POINT (-87.658216 41.939715)
60657,49,11/29/2020,12/05/2020,198,2904,283,4145.5,3282,58215,4685,83102.6,0.1,0.1,2,37,2.9,52.8,70052,60657-49,POINT (-87.658216 41.939715)
60657,50,12/06/2020,12/12/2020,145,3049,207,4352.5,3014,61229,4302,87405.1,0.1,0.1,2,39,2.9,55.7,70052,60657-50,POINT (-87.658216 41.939715)
60657,51,12/13/2020,12/19/2020,105,3154,150,4502.4,4174,65403,5958,93363.5,0.0,0.1,0,39,0.0,55.7,70052,60657-51,POINT (-87.658216 41.939715)
60657,52,12/20/2020,12/26/2020,102,3256,146,4648,3114,68517,4445,97808.8,0.0,0.0,0,39,0.0,55.7,70052,60657-52,POINT (-87.658216 41.939715)
60659,49,11/29/2020,12/05/2020,224,2457,545,5982.8,1320,22148,3214,53930.1,0.2,0.1,3,56,7.3,136.4,41068,60659-49,POINT (-87.703266 41.990803)
60659,50,12/06/2020,12/12/2020,184,2641,448,6430.8,1458,23606,3550,57480.3,0.1,0.1,7,63,17.0,153.4,41068,60659-50,POINT (-87.703266 41.990803)
60659,51,12/13/2020,12/19/2020,132,2773,321,6752.2,1379,24985,3358,60838.1,0.1,0.1,5,68,12.2,165.6,41068,60659-51,POINT (-87.703266 41.990803)
60659,52,12/20/2020,12/26/2020,95,2868,231,6983.5,1043,26028,2540,63377.8,0.1,0.1,0,68,0.0,165.6,41068,60659-52,POINT (-87.703266 41.990803)
60660,52,12/20/2020,12/26/2020,53,1852,123,4282.9,1191,33928,2754,78460.8,0.0,0.1,3,56,6.9,129.5,43242,60660-52,POINT (-87.666362 41.991062)
60661,51,12/13/2020,12/19/2020,19,504,191,5077.6,558,9090,5622,91577.7,0.0,0.1,0,0,0.0,0.0,9926,60661-51,POINT (-87.644283 41.882786)
60661,52,12/20/2020,12/26/2020,15,519,151,5228.7,470,9560,4735,96312.7,0.0,0.1,0,0,0.0,0.0,9926,60661-52,POINT (-87.644283 41.882786)
60707,52,12/20/2020,12/26/2020,51,1711,119,3977.3,,4390,0,10204.8,0.0,0.1,4,29,9.3,67.4,43019,60707-52,POINT (-87.808283 41.921777)
Unknown,45,11/01/2020,11/07/2020,56,291,0,0,1787,64562,0,0,0.1,0.1,0,4,0.0,0.0,0,Unknown-45,
Unknown,37,09/06/2020,09/12/2020,1,139,0,0,1519,51542,0,0,0.0,0.1,0,4,0.0,0.0,0,Unknown-37,
Unknown,46,11/08/2020,11/14/2020,100,391,0,0,2220,66782,0,0,0.2,0.1,0,4,0.0,0.0,0,Unknown-46,
Unknown,48,11/22/2020,11/28/2020,46,539,0,0,1319,70550,0,0,0.2,0.1,2,6,0.0,0.0,0,Unknown-48,
Unknown,49,11/29/2020,12/05/2020,111,650,0,0,2259,72809,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-49,
Unknown,50,12/06/2020,12/12/2020,74,724,0,0,1759,74568,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-50,
Unknown,51,12/13/2020,12/19/2020,67,791,0,0,1836,76404,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-51,
Unknown,52,12/20/2020,12/26/2020,68,859,0,0,1294,77698,0,0,0.1,0.1,0,6,0.0,0.0,0,Unknown-52,
60601,28,07/05/2020,07/11/2020,4,93,27,633.7,202,1438,1376,9799,0.0,0.1,0,5,0.0,34.1,14675,60601-28,POINT (-87.622844 41.886262)
60601,29,07/12/2020,07/18/2020,6,99,41,674.6,198,1636,1349,11148.2,0.0,0.1,0,5,0.0,34.1,14675,60601-29,POINT (-87.622844 41.886262)
60601,30,07/19/2020,07/25/2020,8,107,54,729.1,243,1879,1656,12804.1,0.0,0.1,0,5,0.0,34.1,14675,60601-30,POINT (-87.622844 41.886262)
60601,31,07/26/2020,08/01/2020,9,116,61,790.5,235,2114,1601,14405.5,0.0,0.1,0,5,0.0,34.1,14675,60601-31,POINT (-87.622844 41.886262)
60601,32,08/02/2020,08/08/2020,4,120,27,817.7,228,2342,1554,15959.1,0.0,0.0,0,5,0.0,34.1,14675,60601-32,POINT (-87.622844 41.886262)
60601,33,08/09/2020,08/15/2020,7,127,48,865.4,300,2642,2044,18003.4,0.0,0.0,0,5,0.0,34.1,14675,60601-33,POINT (-87.622844 41.886262)
60601,34,08/16/2020,08/22/2020,7,134,48,913.1,346,2988,2358,20361.2,0.0,0.0,0,5,0.0,34.1,14675,60601-34,POINT (-87.622844 41.886262)
60601,35,08/23/2020,08/29/2020,13,147,89,1001.7,421,3409,2869,23230,0.0,0.0,0,5,0.0,34.1,14675,60601-35,POINT (-87.622844 41.886262)
60601,36,08/30/2020,09/05/2020,14,161,95,1097.1,488,3897,3325,26555.4,0.0,0.0,0,5,0.0,34.1,14675,60601-36,POINT (-87.622844 41.886262)
60601,24,06/07/2020,06/13/2020,6,77,41,524.7,105,781,716,5322,0.0,0.1,0,5,0.0,34.1,14675,60601-24,POINT (-87.622844 41.886262)
60601,25,06/14/2020,06/20/2020,5,82,34,558.8,118,899,804,6126.1,0.1,0.1,0,5,0.0,34.1,14675,60601-25,POINT (-87.622844 41.886262)
60601,26,06/21/2020,06/27/2020,4,86,27,586,175,1074,1192,7318.6,0.0,0.1,0,5,0.0,34.1,14675,60601-26,POINT (-87.622844 41.886262)
60601,27,06/28/2020,07/04/2020,3,89,20,606.5,162,1236,1104,8422.5,0.0,0.1,0,5,0.0,34.1,14675,60601-27,POINT (-87.622844 41.886262)
60604,33,08/09/2020,08/15/2020,0,24,0,3069.1,35,339,4476,43350.4,0.0,0.1,0,0,0.0,0.0,782,60604-33,POINT (-87.629029 41.878153)
60604,34,08/16/2020,08/22/2020,4,28,512,3580.6,32,371,4092,47442.5,0.1,0.1,0,0,0.0,0.0,782,60604-34,POINT (-87.629029 41.878153)
60604,35,08/23/2020,08/29/2020,1,29,128,3708.4,29,400,3708,51150.9,0.2,0.1,0,0,0.0,0.0,782,60604-35,POINT (-87.629029 41.878153)
60604,36,08/30/2020,09/05/2020,1,30,128,3836.3,25,425,3197,54347.8,0.1,0.1,0,0,0.0,0.0,782,60604-36,POINT (-87.629029 41.878153)
60604,37,09/06/2020,09/12/2020,0,30,0,3836.3,22,447,2813,57161.1,0.0,0.1,0,0,0.0,0.0,782,60604-37,POINT (-87.629029 41.878153)
60604,38,09/13/2020,09/19/2020,0,30,0,3836.3,27,474,3453,60613.8,0.0,0.1,0,0,0.0,0.0,782,60604-38,POINT (-87.629029 41.878153)
60604,39,09/20/2020,09/26/2020,0,30,0,3836.3,21,495,2685,63299.2,0.0,0.1,0,0,0.0,0.0,782,60604-39,POINT (-87.629029 41.878153)
60604,40,09/27/2020,10/03/2020,0,30,0,3836.3,20,515,2558,65856.8,0.0,0.1,0,0,0.0,0.0,782,60604-40,POINT (-87.629029 41.878153)
60604,41,10/04/2020,10/10/2020,2,32,256,4092.1,24,539,3069,68925.8,0.0,0.1,0,0,0.0,0.0,782,60604-41,POINT (-87.629029 41.878153)
60604,42,10/11/2020,10/17/2020,1,33,128,4219.9,53,592,6778,75703.3,0.0,0.1,0,0,0.0,0.0,782,60604-42,POINT (-87.629029 41.878153)
60604,44,10/25/2020,10/31/2020,6,40,767,5115.1,38,658,4859,84143.2,0.1,0.1,0,0,0.0,0.0,782,60604-44,POINT (-87.629029 41.878153)
60604,45,11/01/2020,11/07/2020,9,49,1151,6266,55,713,7033,91176.5,0.2,0.1,0,0,0.0,0.0,782,60604-45,POINT (-87.629029 41.878153)
60604,46,11/08/2020,11/14/2020,8,57,1023,7289,56,769,7161,98337.6,0.2,0.1,0,0,0.0,0.0,782,60604-46,POINT (-87.629029 41.878153)
60604,47,11/15/2020,11/21/2020,8,65,1023,8312,79,848,10102,108439.9,0.1,0.1,0,0,0.0,0.0,782,60604-47,POINT (-87.629029 41.878153)
60604,48,11/22/2020,11/28/2020,6,71,767,9079.3,41,889,5243,113682.9,0.1,0.1,0,0,0.0,0.0,782,60604-48,POINT (-87.629029 41.878153)
60604,49,11/29/2020,12/05/2020,2,73,256,9335,40,929,5115,118798,0.1,0.1,0,0,0.0,0.0,782,60604-49,POINT (-87.629029 41.878153)
60604,50,12/06/2020,12/12/2020,2,75,256,9590.8,55,984,7033,125831.2,0.0,0.1,0,0,0.0,0.0,782,60604-50,POINT (-87.629029 41.878153)
60604,51,12/13/2020,12/19/2020,0,75,0,9590.8,72,1056,9207,135038.4,0.0,0.1,0,0,0.0,0.0,782,60604-51,POINT (-87.629029 41.878153)
60610,19,05/03/2020,05/09/2020,22,178,56,456.2,251,1142,643,2926.8,0.1,0.1,1,4,2.6,10.3,39019,60610-19,POINT (-87.63581 41.90455)
60610,20,05/10/2020,05/16/2020,29,207,74,530.5,406,1548,1040,3967.3,0.1,0.1,0,4,0.0,10.3,39019,60610-20,POINT (-87.63581 41.90455)
60610,34,08/16/2020,08/22/2020,37,498,95,1276.3,935,11093,2396,28429.7,0.0,0.0,0,10,0.0,25.6,39019,60610-34,POINT (-87.63581 41.90455)
60610,35,08/23/2020,08/29/2020,18,516,46,1322.4,824,11917,2112,30541.5,0.0,0.0,0,10,0.0,25.6,39019,60610-35,POINT (-87.63581 41.90455)
60610,36,08/30/2020,09/05/2020,33,549,85,1407,971,12888,2488,33030.1,0.0,0.0,0,10,0.0,25.6,39019,60610-36,POINT (-87.63581 41.90455)
60610,37,09/06/2020,09/12/2020,35,584,90,1496.7,809,13697,2073,35103.4,0.1,0.0,0,10,0.0,25.6,39019,60610-37,POINT (-87.63581 41.90455)
60610,38,09/13/2020,09/19/2020,45,629,115,1612,1214,14911,3111,38214.7,0.0,0.0,0,10,0.0,25.6,39019,60610-38,POINT (-87.63581 41.90455)
60610,39,09/20/2020,09/26/2020,35,664,90,1701.7,979,15890,2509,40723.7,0.0,0.0,0,10,0.0,25.6,39019,60610-39,POINT (-87.63581 41.90455)
60610,43,10/18/2020,10/24/2020,84,887,215,2273.3,1590,21491,4075,55078.3,0.1,0.0,0,10,0.0,25.6,39019,60610-43,POINT (-87.63581 41.90455)
60612,11,03/08/2020,03/14/2020,,,,,12,13,35,37.9,0.0,0.0,0,0,0.0,0.0,34311,60612-11,POINT (-87.687011 41.88004)
60612,12,03/15/2020,03/21/2020,19,19,55,55.4,98,111,286,323.5,0.2,0.1,0,0,0.0,0.0,34311,60612-12,POINT (-87.687011 41.88004)
60612,13,03/22/2020,03/28/2020,62,81,181,236.1,211,322,615,938.5,0.4,0.3,1,1,2.9,2.9,34311,60612-13,POINT (-87.687011 41.88004)
60612,14,03/29/2020,04/04/2020,54,135,157,393.5,198,520,577,1515.5,0.4,0.3,3,4,8.7,11.7,34311,60612-14,POINT (-87.687011 41.88004)
60612,15,04/05/2020,04/11/2020,70,205,204,597.5,284,804,828,2343.3,0.3,0.3,3,7,8.7,20.4,34311,60612-15,POINT (-87.687011 41.88004)
60612,16,04/12/2020,04/18/2020,64,269,186,784,286,1090,834,3176.8,0.3,0.3,3,10,8.7,29.1,34311,60612-16,POINT (-87.687011 41.88004)
60612,17,04/19/2020,04/25/2020,80,349,233,1017.2,355,1445,1035,4211.5,0.3,0.3,1,11,2.9,32.1,34311,60612-17,POINT (-87.687011 41.88004)
60612,18,04/26/2020,05/02/2020,69,418,201,1218.3,412,1857,1201,5412.3,0.2,0.3,2,13,5.8,37.9,34311,60612-18,POINT (-87.687011 41.88004)
60612,19,05/03/2020,05/09/2020,86,504,251,1468.9,410,2267,1195,6607.2,0.2,0.3,4,17,11.7,49.5,34311,60612-19,POINT (-87.687011 41.88004)
60612,20,05/10/2020,05/16/2020,77,581,224,1693.3,473,2740,1379,7985.8,0.2,0.3,2,19,5.8,55.4,34311,60612-20,POINT (-87.687011 41.88004)
60612,47,11/15/2020,11/21/2020,245,1940,714,5654.2,2734,27822,7968,81087.7,0.1,0.1,3,36,8.7,104.9,34311,60612-47,POINT (-87.687011 41.88004)
60612,32,08/02/2020,08/08/2020,16,846,47,2465.7,625,9404,1822,27408.1,0.0,0.1,0,29,0.0,84.5,34311,60612-32,POINT (-87.687011 41.88004)
60612,33,08/09/2020,08/15/2020,24,870,70,2535.6,710,10114,2069,29477.4,0.0,0.1,2,31,5.8,90.4,34311,60612-33,POINT (-87.687011 41.88004)
60612,34,08/16/2020,08/22/2020,18,888,52,2588.1,746,10860,2174,31651.7,0.0,0.1,0,31,0.0,90.4,34311,60612-34,POINT (-87.687011 41.88004)
60612,35,08/23/2020,08/29/2020,32,920,93,2681.4,901,11761,2626,34277.6,0.0,0.1,0,31,0.0,90.4,34311,60612-35,POINT (-87.687011 41.88004)
60612,38,09/13/2020,09/19/2020,22,976,64,2844.6,1070,14331,3118,41767.9,0.0,0.1,0,31,0.0,90.4,34311,60612-38,POINT (-87.687011 41.88004)
60612,39,09/20/2020,09/26/2020,17,993,50,2894.1,1348,15679,3929,45696.7,0.0,0.1,0,31,0.0,90.4,34311,60612-39,POINT (-87.687011 41.88004)
60612,40,09/27/2020,10/03/2020,16,1009,47,2940.7,1141,16820,3326,49022.2,0.0,0.1,0,31,0.0,90.4,34311,60612-40,POINT (-87.687011 41.88004)
60612,41,10/04/2020,10/10/2020,41,1050,120,3060.2,1030,17850,3002,52024.1,0.0,0.1,0,31,0.0,90.4,34311,60612-41,POINT (-87.687011 41.88004)
60612,42,10/11/2020,10/17/2020,42,1092,122,3182.7,1073,18923,3127,55151.4,0.0,0.1,0,31,0.0,90.4,34311,60612-42,POINT (-87.687011 41.88004)
60612,43,10/18/2020,10/24/2020,93,1185,271,3453.7,1432,20355,4174,59325,0.1,0.1,0,31,0.0,90.4,34311,60612-43,POINT (-87.687011 41.88004)
60612,44,10/25/2020,10/31/2020,111,1296,324,3777.2,1399,21754,4077,63402.4,0.1,0.1,0,31,0.0,90.4,34311,60612-44,POINT (-87.687011 41.88004)
60616,20,05/10/2020,05/16/2020,57,365,105,670.2,655,2270,1203,4167.9,0.1,0.2,3,29,5.5,53.2,54464,60616-20,POINT (-87.629531 41.844869)
60618,17,04/19/2020,04/25/2020,157,512,166,542.4,517,1842,548,1951.4,0.3,0.2,6,12,6.4,12.7,94395,60618-17,POINT (-87.703343 41.946699)
60618,18,04/26/2020,05/02/2020,134,646,142,684.4,627,2469,664,2615.6,0.2,0.2,6,18,6.4,19.1,94395,60618-18,POINT (-87.703343 41.946699)
60618,19,05/03/2020,05/09/2020,181,827,192,876.1,753,3222,798,3413.3,0.3,0.2,7,25,7.4,26.5,94395,60618-19,POINT (-87.703343 41.946699)
60618,20,05/10/2020,05/16/2020,138,965,146,1022.3,967,4189,1024,4437.7,0.2,0.2,6,31,6.4,32.8,94395,60618-20,POINT (-87.703343 41.946699)
60618,21,05/17/2020,05/23/2020,141,1106,149,1171.7,1063,5252,1126,5563.9,0.2,0.2,4,35,4.2,37.1,94395,60618-21,POINT (-87.703343 41.946699)
60618,22,05/24/2020,05/30/2020,103,1209,109,1280.8,1093,6345,1158,6721.8,0.1,0.2,3,38,3.2,40.3,94395,60618-22,POINT (-87.703343 41.946699)
60618,23,05/31/2020,06/06/2020,61,1270,65,1345.4,941,7286,997,7718.6,0.1,0.2,2,40,2.1,42.4,94395,60618-23,POINT (-87.703343 41.946699)
60618,24,06/07/2020,06/13/2020,55,1325,58,1403.7,1296,8582,1373,9091.6,0.1,0.2,2,42,2.1,44.5,94395,60618-24,POINT (-87.703343 41.946699)
60618,25,06/14/2020,06/20/2020,50,1375,53,1456.6,1292,9874,1369,10460.3,0.1,0.2,5,47,5.3,49.8,94395,60618-25,POINT (-87.703343 41.946699)
60618,34,08/16/2020,08/22/2020,88,1915,93,2028.7,1935,25845,2050,27379.6,0.1,0.1,0,51,0.0,54.0,94395,60618-34,POINT (-87.703343 41.946699)
60618,35,08/23/2020,08/29/2020,69,1984,73,2101.8,1990,27835,2108,29487.8,0.0,0.1,1,52,1.1,55.1,94395,60618-35,POINT (-87.703343 41.946699)
60618,41,10/04/2020,10/10/2020,118,2437,125,2581.7,2687,39840,2846,42205.6,0.0,0.1,1,54,1.1,57.2,94395,60618-41,POINT (-87.703343 41.946699)
60618,42,10/11/2020,10/17/2020,162,2599,172,2753.3,2594,42434,2748,44953.7,0.1,0.1,2,56,2.1,59.3,94395,60618-42,POINT (-87.703343 41.946699)
60618,43,10/18/2020,10/24/2020,211,2810,224,2976.9,3039,45473,3220,48173.1,0.1,0.1,2,58,2.1,61.4,94395,60618-43,POINT (-87.703343 41.946699)
60620,22,05/24/2020,05/30/2020,53,1065,78,1564,892,6316,1310,9275.1,0.1,0.2,1,66,1.5,96.9,68096,60620-22,POINT (-87.651656 41.740873)
60620,35,08/23/2020,08/29/2020,34,1591,50,2336.4,1023,18263,1502,26819.5,0.0,0.1,1,75,1.5,110.1,68096,60620-35,POINT (-87.651656 41.740873)
60620,36,08/30/2020,09/05/2020,37,1628,54,2390.7,832,19095,1222,28041.3,0.1,0.1,1,76,1.5,111.6,68096,60620-36,POINT (-87.651656 41.740873)
60620,37,09/06/2020,09/12/2020,25,1653,37,2427.5,787,19882,1156,29197,0.0,0.1,0,76,0.0,111.6,68096,60620-37,POINT (-87.651656 41.740873)
60620,38,09/13/2020,09/19/2020,28,1681,41,2468.6,793,20675,1164,30361.5,0.0,0.1,0,76,0.0,111.6,68096,60620-38,POINT (-87.651656 41.740873)
60620,39,09/20/2020,09/26/2020,26,1707,38,2506.8,796,21471,1169,31530.5,0.0,0.1,2,78,2.9,114.5,68096,60620-39,POINT (-87.651656 41.740873)
60620,40,09/27/2020,10/03/2020,25,1732,37,2543.5,899,22370,1320,32850.7,0.0,0.1,2,80,2.9,117.5,68096,60620-40,POINT (-87.651656 41.740873)
60620,41,10/04/2020,10/10/2020,43,1775,63,2606.6,1067,23437,1567,34417.6,0.0,0.1,0,80,0.0,117.5,68096,60620-41,POINT (-87.651656 41.740873)
60620,42,10/11/2020,10/17/2020,73,1848,107,2713.8,1422,24859,2088,36505.8,0.1,0.1,1,81,1.5,118.9,68096,60620-42,POINT (-87.651656 41.740873)
60622,40,09/27/2020,10/03/2020,42,1231,80,2331.7,1702,27456,3224,52006.9,0.0,0.0,0,56,0.0,106.1,52793,60622-40,POINT (-87.681818 41.902762)
60622,41,10/04/2020,10/10/2020,67,1298,127,2458.7,2250,29706,4262,56268.8,0.0,0.0,0,56,0.0,106.1,52793,60622-41,POINT (-87.681818 41.902762)
60622,48,11/22/2020,11/28/2020,164,2747,311,5203.3,2661,49711,5040,94162.1,0.1,0.1,2,61,3.8,115.5,52793,60622-48,POINT (-87.681818 41.902762)
60625,13,03/22/2020,03/28/2020,28,54,35,68.1,148,243,187,306.7,0.1,0.1,0,1,0.0,1.3,79243,60625-13,POINT (-87.701816 41.971155)
60625,14,03/29/2020,04/04/2020,62,116,78,146.4,181,424,228,535.1,0.3,0.2,2,3,2.5,3.8,79243,60625-14,POINT (-87.701816 41.971155)
60625,15,04/05/2020,04/11/2020,118,234,149,295.3,273,697,344,879.6,0.4,0.3,2,5,2.5,6.3,79243,60625-15,POINT (-87.701816 41.971155)
60625,16,04/12/2020,04/18/2020,111,345,140,435.4,364,1061,459,1338.9,0.3,0.3,8,13,10.1,16.4,79243,60625-16,POINT (-87.701816 41.971155)
60625,17,04/19/2020,04/25/2020,169,514,213,648.6,479,1540,604,1943.4,0.3,0.3,12,25,15.1,31.5,79243,60625-17,POINT (-87.701816 41.971155)
60625,18,04/26/2020,05/02/2020,251,765,317,965.4,677,2217,854,2797.7,0.3,0.3,15,40,18.9,50.5,79243,60625-18,POINT (-87.701816 41.971155)
60625,19,05/03/2020,05/09/2020,170,935,214,1179.9,654,2871,825,3623,0.2,0.3,16,56,20.2,70.7,79243,60625-19,POINT (-87.701816 41.971155)
60625,25,06/14/2020,06/20/2020,40,1499,50,1891.6,1140,8665,1439,10934.7,0.1,0.2,4,96,5.0,121.1,79243,60625-25,POINT (-87.701816 41.971155)
60625,30,07/19/2020,07/25/2020,54,1678,68,2117.5,1386,15714,1749,19830.1,0.0,0.1,0,102,0.0,128.7,79243,60625-30,POINT (-87.701816 41.971155)
60625,31,07/26/2020,08/01/2020,53,1731,67,2184.4,1324,17038,1671,21501,0.0,0.1,1,103,1.3,130.0,79243,60625-31,POINT (-87.701816 41.971155)
60625,32,08/02/2020,08/08/2020,48,1779,61,2245,1286,18324,1623,23123.8,0.0,0.1,1,104,1.3,131.2,79243,60625-32,POINT (-87.701816 41.971155)
60625,33,08/09/2020,08/15/2020,50,1829,63,2308.1,1531,19855,1932,25055.8,0.0,0.1,2,106,2.5,133.8,79243,60625-33,POINT (-87.701816 41.971155)
60625,34,08/16/2020,08/22/2020,88,1917,111,2419.1,1507,21362,1902,26957.6,0.1,0.1,1,107,1.3,135.0,79243,60625-34,POINT (-87.701816 41.971155)
60625,35,08/23/2020,08/29/2020,72,1989,91,2510,1619,22981,2043,29000.7,0.0,0.1,1,108,1.3,136.3,79243,60625-35,POINT (-87.701816 41.971155)
60626,22,05/24/2020,05/30/2020,93,1004,187,2018.9,746,4298,1500,8642.7,0.1,0.2,7,93,14.1,187.0,49730,60626-22,POINT (-87.669834 42.009469)
60626,23,05/31/2020,06/06/2020,68,1072,137,2155.6,656,4954,1319,9961.8,0.1,0.2,8,101,16.1,203.1,49730,60626-23,POINT (-87.669834 42.009469)
60626,41,10/04/2020,10/10/2020,31,1504,62,3024.3,1971,31856,3963,64057.9,0.0,0.0,1,120,2.0,241.3,49730,60626-41,POINT (-87.669834 42.009469)
60626,45,11/01/2020,11/07/2020,220,1993,442,4007.6,2468,41012,4963,82469.3,0.1,0.0,1,123,2.0,247.3,49730,60626-45,POINT (-87.669834 42.009469)
60628,17,04/19/2020,04/25/2020,233,646,349,968.2,599,1859,898,2786.1,0.3,0.3,11,40,16.5,59.9,66724,60628-17,POINT (-87.621537 41.694192)
60628,18,04/26/2020,05/02/2020,112,758,168,1136,545,2404,817,3602.9,0.2,0.3,13,53,19.5,79.4,66724,60628-18,POINT (-87.621537 41.694192)
60628,19,05/03/2020,05/09/2020,99,857,148,1284.4,636,3040,953,4556.1,0.2,0.3,12,65,18.0,97.4,66724,60628-19,POINT (-87.621537 41.694192)
60628,20,05/10/2020,05/16/2020,74,931,111,1395.3,702,3742,1052,5608.2,0.1,0.2,9,74,13.5,110.9,66724,60628-20,POINT (-87.621537 41.694192)
60629,22,05/24/2020,05/30/2020,259,3135,232,2802.9,1459,9878,1304,8831.5,0.2,0.3,10,72,8.9,64.4,111850,60629-22,POINT (-87.711565 41.777061)
60629,23,05/31/2020,06/06/2020,116,3251,104,2906.6,1034,10912,924,9755.9,0.2,0.3,5,77,4.5,68.8,111850,60629-23,POINT (-87.711565 41.777061)
60629,24,06/07/2020,06/13/2020,93,3344,83,2989.7,1139,12051,1018,10774.3,0.1,0.3,7,84,6.3,75.1,111850,60629-24,POINT (-87.711565 41.777061)
60629,25,06/14/2020,06/20/2020,82,3426,73,3063,994,13045,889,11662.9,0.1,0.3,4,88,3.6,78.7,111850,60629-25,POINT (-87.711565 41.777061)
60629,26,06/21/2020,06/27/2020,83,3509,74,3137.2,1171,14216,1047,12709.9,0.1,0.2,4,92,3.6,82.3,111850,60629-26,POINT (-87.711565 41.777061)
60629,27,06/28/2020,07/04/2020,70,3579,63,3199.8,959,15175,857,13567.3,0.1,0.2,4,96,3.6,85.8,111850,60629-27,POINT (-87.711565 41.777061)
60629,28,07/05/2020,07/11/2020,83,3662,74,3274,1362,16537,1218,14785,0.1,0.2,1,97,0.9,86.7,111850,60629-28,POINT (-87.711565 41.777061)
60629,29,07/12/2020,07/18/2020,106,3768,95,3368.8,1601,18138,1431,16216.4,0.1,0.2,3,100,2.7,89.4,111850,60629-29,POINT (-87.711565 41.777061)
60629,30,07/19/2020,07/25/2020,99,3867,88,3457.3,1410,19548,1261,17477,0.1,0.2,2,102,1.8,91.2,111850,60629-30,POINT (-87.711565 41.777061)
60629,31,07/26/2020,08/01/2020,152,4019,136,3593.2,1835,21383,1641,19117.6,0.1,0.2,4,106,3.6,94.8,111850,60629-31,POINT (-87.711565 41.777061)
60629,32,08/02/2020,08/08/2020,187,4206,167,3760.4,1674,23057,1497,20614.2,0.1,0.2,2,108,1.8,96.6,111850,60629-32,POINT (-87.711565 41.777061)
